UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration,DisplayCode_Raw,DisplayCode_Compressed,DisplayLength,UniqueDisplayElements,Entropy_Unscaled,Entropy_Scaled,Compression_Length,Compression_Ratio
1708,SOLO,2017-11-29,Bare,296,NA,NA,Zro;SLAD;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Taf;Taf;Zro,NA,ACACDDBFADDDDDBFAJJA,NA,115.41100000000002,,,20,6,2.3588718484453604,0.9125361964776199,21,0.9523809523809523
1710,AUDI,2017-11-29,Bare,296,8300,NA,ALAD;HdBw;Zro;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Zro;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,BFAJIIIIIIIIDDDDDDDDDDDDDDDDBFFFDDDDAHHHHHHHHHHH,NA,143.228,,,48,7,2.241372715247041,0.7983930701588183,26,1.8461538461538463
1711,AUDI,2017-11-29,Bare,296,8400,NA,Bow;Bow;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck,NA,DDBFIIIIIIIIIIIIIIIIIIIIIDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFDDDDDDDDHHHHHHHHHHHHHJHHHHHHHHHHIJIIIIII,NA,204.041,,,128,7,1.8925526944673674,0.6741408717499291,32,4
1713,SOLO,2017-11-29,Bare,296,NA,NA,Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;HafB;Neck;Bow;Bow;Bow;ALAD;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Bow;ALAD;HdBw;Zro,NA,DDDDBFAEIDDDBFHHHHHHHJDBFA,NA,157.562,,,26,8,2.5788528158822395,0.8596176052940798,25,1.04
1725,SOLO,2017-11-29,Luis,296,NA,NA,Zro;Taf;Bow;ALAD;HdBw;Zro,NA,AJDBFA,NA,77.96300000000001,,,6,5,2.2516291673878226,0.9697238998682473,10,0.6
1727,AUDI,2017-11-29,Luis,296,8200,NA,Taf;Neck;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Bow;Neck;Neck;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Neck;Neck;Neck;SLAD;ALAD;HdBw,NA,JIJHHHHHHHHHHHHHHHHHHHHHIDJJJJHHHHHHHHHHHHIIIIDIIIIDDBFFFDDDDIIICBF,NA,216.942,,,67,7,2.1245892310698604,0.7567939537593907,33,2.0303030303030303
1730,AUDI,2017-11-30,Bare,296,8400,NA,Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JJDDDDDDDDDDDDDDDDBFFFFDDIIDDDIIIIIDDDDDDDDDDDDDIIIIIIIDDDDDDDDIIIIIIDBFFFFFFFIIIIIIII,NA,155.476,,,86,5,1.658949986390314,0.7144708701544827,37,2.324324324324324
1732,SOLO,2017-11-30,Bare,296,NA,NA,Zro;SLAD;SLAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;Zro;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Taf;Taf;Zro,NA,ACCAABFACADDALDDDDBFFAACJJA,NA,173.01,,,27,7,2.5032583347756456,0.8916786100351444,25,1.08
1742,AUDI,2017-11-30,Luis,296,8200,NA,Taf;Taf;Taf;Taf;ALAD;HdBw;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,JJJJBFJJJJJJJJJDDDDDDDDDDBFFFFFFFFFFHHHHHHHHHHHHHH,NA,193.258,,,50,5,2.150221909804234,0.9260501712084853,22,2.272727272727273
1745,SOLO,2017-11-30,Luis,296,NA,NA,Zro;SLAD;Zro;Bow;Zro;ALAD;Zro;Taf;Zro;ALAD;HdBw;Zro;Taf;ALAD;HdBw;Taf,NA,ACADABAJABFAJBFJ,NA,111.745,,,16,6,2.311278124459133,0.8941244307468018,20,0.8
1746,SOLO,2017-11-30,Luis,296,NA,NA,Zro;Zro;Taf;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;Taf;Taf;SLAD;Zro,NA,AAJDDBFACAJJCA,NA,145.30100000000002,,,14,6,2.35274578087187,0.9101663100395065,18,0.7777777777777778
1747,SOLO,2017-12-01,Bare,296,NA,NA,Zro;SLAD;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw,NA,ACACDDDBFFACDDDDBFFADDDBF,NA,154.17499999999998,,,25,5,2.15030833266923,0.9260873915105207,26,0.9615384615384616
1750,SOLO,2017-12-01,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;Taf;Taf;ALAD;HdBw;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Zro;SLAD;Zro;Taf;Taf;Taf;SLAD;Zro;SLAD;Zro;SLAD;SLAD;Zro;Zro;Zro;Bow;ALAD;HdBw;Zro,NA,CACAJJBFADDBFAAAAACAJJJCACACCAAADBFA,NA,220.039,,,36,6,2.277448713401806,0.8810374281121838,24,1.5
1751,AUDI,2017-12-01,Bare,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf,NA,IIDDDDDDDDDDDDDDDDDIIIIIIIIIIIIIIIIIIIIIIIIIIIJHHIBFFFFIIIIIIIIIIIIIIIIIIIIIJJJJJJJJJJJ,NA,186.77,,,87,6,1.7096088895216488,0.6613669981845771,32,2.71875
1761,SOLO,2017-12-01,Luis,296,NA,NA,ALAD;HdBw;Zro;SLAD;Swtc;Swtc;SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,BFACHHCADDBFA,NA,69.664,,,13,6,2.5654483718208256,0.9924509044541705,17,0.7647058823529411
1762,SOLO,2017-12-01,Luis,296,NA,NA,SLAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro,NA,CAABFACAEDDBFFAA,NA,92.016,,,16,6,2.35845859334435,0.91237632758168985,20,0.8
1766,AUDI,2017-12-02,Bare,296,8200,NA,Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Swtc;Swtc;Swtc;Taf;Neck;Neck;Swtc;Swtc;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Swtc;Neck;Neck;Neck;Neck,NA,HHHHHHIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFFIIIHHHHHHHIIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDDDDEBFFFFFDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFIHHHHHHIHHHJIIHHIHHHHIIHHIIIIIJIDDDDDDDDDDDDDDDDDBFFFFFFFIHIIII,NA,549.923,,,341,7,1.7964453749985785,0.6399067538214597,67,5.08955223880597
1768,SOLO,2017-12-02,Bare,296,NA,NA,Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;HafB;ALAD;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,ADDDDBFAADDDDBFAAEBDDDDDBFA,NA,168.305,,,27,5,1.9263549524477426,0.8296359205478285,19,1.4210526315789473
1770,AUDI,2017-12-02,Confluence,112,8200,NA,Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Taf;Taf;Swtc;Swtc;Taf;Swtc;Taf;Taf,NA,IIIIDDDDDDDDDDDIDDDDBFFFFFFFFFFIDDDDDDDDDJJIIIIIIIJHHJJHHJHJJ,NA,134.197,,,61,6,2.209856390407929,0.8548891482144985,36,1.6944444444444444
1772,AUDI,2017-12-02,Confluence,112,935,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf,NA,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFIIIIIIIIHHHHJIIIIIHHHHHIIIIIIHHHHIIIIIHHJIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFIIIIIIIIIIIIJ,NA,276.784,,,148,6,1.9010079324501314,0.7354102552434651,44,3.3636363636363638
1787,SOLO,2017-12-02,Luis,296,NA,NA,SLAD;Zro;SLAD;ALAD;HdBw;Zro;SLAD;SLAD;Zro;Bow;SLAD;Zro;Bow;SLAD;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,CACBFACCADCADCDDDBFA,NA,126.07,,,20,5,2.1854752972273346,0.9412329787642941,21,0.9523809523809523
1788,AUDI,2017-12-02,Luis,296,935,NA,Taf;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Othr;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JIIIIHHHHJHHHHHHLIIIIIIIIIIIIIIIIIIIIIIHHHHHJIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFIIIIIHHHHHHHHIIIIIII,NA,148.108,,,107,7,2.1163066588848842,0.7538436420193612,33,3.242424242424242
1789,AUDI,2017-12-02,Luis,296,8200,NA,Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Zro,NA,JIIIIIIIIIIIIIIIIIIDDDDDDDDDDDDDBFFFFIIIA,NA,92.952,,,41,6,1.7393963408573967,0.6728903573541735,25,1.64
1795,SOLO,2017-12-05,Bare,296,NA,NA,Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDBFFFFACDDDDDDBFFFFADDDBFFA,NA,189.03,,,30,5,1.8790648526406932,0.8092691831319814,28,1.0714285714285714
1804,SOLO,2017-12-05,Confluence,112,NA,NA,HafB;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Zro;Mix;Mix;Mix;Mix;Mix;Neck;Neck;Neck;Neck;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,EDDBFAADAKKKKKIIIIDDDBFAAAADDDBFAA,NA,110.495,,,34,7,2.55281385581724,0.9093306427910433,25,1.36
1817,COP,2017-12-05,Luis,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Bow;ALAD;Cop;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Zro;Neck;Zro;Neck;Neck;Zro;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,IIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IDBNDDDIIIIIIIIIIIIIIAIAIIAIIIIIIIIIIIIIIIIII,83.60199999999999,,,47,4,0.5475806718438031,0.27379033592190155,17,2.764705882352941
1822,SOLO,2017-12-05,Luis,296,NA,NA,ALAD;HdBw;SLAD;Zro;Bow;ALAD;HdBw;Zro,NA,BFCADBFA,NA,96.345,,,8,5,2.25,0.9690222556651344,12,0.6666666666666666
1824,COP,2017-12-06,Bare,296,959,NA,Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;Cop,;Bow;ALAD;Cop;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,IIIIIIIIIIIDDDIIIIIIIIDDDIIIIIIIIDDDDDDDDDDDDDIIIIIIIIIIIIIDDDDDIIIIIIIIIIIDBN,DBNDDIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,96.601,,,78,4,1.0880932805941153,0.5440466402970576,32,2.4375
1826,SOLO,2017-12-06,Bare,296,NA,NA,SLAD;Zro;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Zro;Bow;HafB;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Zro;Bow;Bow;Bow;Zro,NA,CAIDDDDDDDDBFFFFFADEDDDDDDBFFFFFFFFADDDA,NA,96.06,,,40,7,1.992818935842467,0.7098564275520473,26,1.5384615384615385
1827,SOLO,2017-12-06,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;ALAD;HdBw;Zro;SLAD;Zro;Taf;Zro;SLAD;Zro;Taf;Taf;Bow,NA,CACABFACAJACAJJD,NA,120.028,,,16,6,2.23345859334435,0.8640197266773723,20,0.8
1846,SOLO,2017-12-06,Luis,296,NA,NA,ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;SLAD;Taf;Taf;SLAD;Taf;Taf,NA,BFACDDDBFFCJJCJJ,NA,165.95100000000002,,,16,6,2.48345859334435,0.9607329284860076,20,0.8
1850,SOLO,2017-12-07,Bare,296,NA,NA,Zro;ALAD;HdBw;Zro;Taf;Taf;SLAD;Bow;Bow;ALAD;HdBw;Taf;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow,NA,ABFAJJCDDBFJJJDDDDDD,NA,131.389,,,20,6,2.2414460711655217,0.8671097048952162,19,1.0526315789473684
1852,SOLO,2017-12-07,Bare,296,NA,NA,Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Zro;Bow;SLAD;Zro;Mix;Mix;Mix;Mix;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,DDDDDDBFFFFADCAKKKKDDDDDBFACDDDBFFA,NA,126.725,,,35,6,2.2432907057822673,0.8678233069750262,25,1.4
1856,SOLO,2017-12-07,Confluence,112,NA,NA,SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;Bow;Mix;ALAD;HdBw;Zro,NA,CADDBFAADDDDKBFA,NA,90.474,,,16,6,2.2806390622295662,0.8822716235122601,20,0.8
1857,AUDI,2017-12-07,Confluence,112,118,NA,Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Zro,NA,IIIIIIDDDDDDDDDDDDDDDBFFFFFDA,NA,63,,,29,5,1.715932185515029,0.7390117675449677,21,1.380952380952381
1868,SOLO,2017-12-07,Luis,296,NA,NA,Zro;ALAD;ALAD;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,ABBCDDBFAA,NA,112.197,,,10,5,2.1709505944546685,0.9349775297671233,14,0.7142857142857143
1878,COP,2017-12-08,Luis,296,295,NA,Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Bow;ALAD;Cop;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck,JJHHHHHHIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,DBNDDDDDDDDDDDIII,134.339,,,80,6,1.0164307588625516,0.39320909242551355,27,2.962962962962963
1880,SOLO,2017-12-08,Luis,296,NA,NA,Zro;ALAD;HdBw;Zro;Zro;SLAD;ALAD;Zro;SLAD;Zro;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro,NA,ABFAACBACAACADDDBFA,NA,100.484,,,19,5,2.1287347499440905,0.916796155157146,20,0.95
1883,SOLO,2017-11-09,Bare,296,NA,NA,SLAD;Zro;SLAD;Bow;ALAD;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro,NA,CACDBFAACDDDDBFFFA,NA,88.968,,,18,5,2.2607845582978525,0.9736669121131954,20,0.9
1884,SOLO,2017-12-09,Bare,296,NA,NA,Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow,NA,DDBFFADDBFFADDDBFFAD,NA,154.295,,,20,4,1.8709505944546685,0.9354752972273342,18,1.1111111111111112
1887,SOLO,2017-12-09,Bare,296,NA,NA,HafB;ALAD;HdBw;Zro;Zro;ALAD;HdBw;Zro;Bow;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,EBFAABFADEDDBFFA,NA,70.43900000000001,,,16,5,2.2806390622295662,0.9822177815287605,20,0.8
1889,SOLO,2017-12-09,Bare,296,NA,NA,SLAD;Zro;Bow;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CADEDDBFFADDDDBFFA,NA,127.91,,,18,6,2.2584598927441624,0.873691549534701,18,1
